Customer_ID,Age,Income,Spending_Score,Purchase_Frequency,Satisfaction_Score,Gender,Education_Level,Marital_Status,Employment_Status,Loyalty_Tier,Region,Online_Shopping_Frequency,Product_Category,Avg_Discount_Avail,Store_Visits_Per_Month,Customer_Rating,Credit_Score,Days_Since_Last_Purchase,Dependents
157.0,43.0,87809.97610992633,51.41875570550104,47.0,4.0,,,,,,,28.0,,27.155004604208422,3.0,,575.6355494953684,175.93684210526317,1.0
158.0,49.0,99489.05061,68.34255014,44.0,3.0,Male,Bachelor's,Single,Retired,Gold,East,5.0,Home,19.55694927,3.0,1.801028602,787.6102619,240.0,2.0
159.0,43.0,87809.97610992633,51.41875570550104,47.0,4.0,,,,,,,28.0,,27.155004604208422,3.0,,575.6355494953684,175.93684210526317,1.0
160.0,66.0,133376.1082,9.394409589,4.0,3.0,Male,PhD,Married,Unemployed,Bronze,West,0.0,Fashion,27.51501451,3.0,2.497728559,390.5686444,121.0,4.0
161.0,69.0,141175.3767,71.91601542,26.0,5.0,Female,High School,Married,Employed,,South,28.0,Groceries,26.7624053,11.0,8.077306474,611.1998961,175.93684210526317,3.0
162.0,49.0,93467.31387,8.136349264,40.0,4.0,Female,Bachelor's,Divorced,Retired,Bronze,North,9.0,Home,12.10238268,13.0,3.250510827,471.9609729,175.93684210526317,1.0
163.0,21.0,110564.6071,8.054416049,9.0,2.0,Male,,Married,,Silver,East,27.0,Electronics,39.39458001,12.0,4.753438555,398.0282044,233.0,0.0
164.0,47.0,699624.5978,51.41875570550104,5.0,4.0,Male,High School,Married,Unemployed,Silver,East,24.0,Fashion,27.17034486,12.0,4.154231821,772.5502097,66.0,0.0
165.0,54.0,111941.0225,95.69363843,32.0,1.0,Male,High School,Divorced,Retired,Gold,East,18.0,Electronics,20.25472866,9.0,8.729325232,521.9375216,217.0,2.0
166.0,40.0,39830.07558,74.01332759,20.0,5.0,Female,Bachelor's,Married,,Silver,South,2.0,Fashion,11.61090091,1.0,2.138900128,519.1990429,14.0,3.0
167.0,56.0,94917.48682,35.97188944,11.0,4.0,Female,Master's,Married,Employed,Platinum,North,3.0,Electronics,29.84723721,4.0,6.090803941,393.4376711,272.0,4.0
168.0,62.0,98872.95603,30.35702255,47.0,1.0,Male,,Divorced,Employed,Bronze,North,10.0,Fashion,38.87676617,7.0,2.278554485,510.6861218,218.0,1.0
169.0,32.0,75136.98727,35.62061974,32.0,4.0,Female,Master's,Divorced,Employed,Gold,North,14.0,Fashion,17.68997087,13.0,7.343162525,779.3892655,273.0,1.0
170.0,60.0,115737.7506,77.69069959,28.0,5.0,Male,Bachelor's,Single,Employed,Gold,South,0.0,Groceries,14.84574582,4.0,9.14570315,499.7207908,146.0,2.0
171.0,46.0,141467.7119,66.4756905,22.0,1.0,Male,Master's,Divorced,Retired,Platinum,South,28.0,Electronics,28.48707338,9.0,,823.3819594,331.0,3.0
172.0,53.0,140323.9067,19.33436122,41.0,3.0,Male,PhD,Single,Employed,Silver,West,10.0,,11.99044861,11.0,5.392830342,820.4698946,343.0,1.0
173.0,30.0,78609.11828,18.2368242,17.0,4.0,Male,PhD,Married,Retired,Gold,East,18.0,Groceries,34.9976024,7.0,9.346805528,379.6942626,151.0,2.0
174.0,43.0,87809.97610992633,51.41875570550104,47.0,4.0,,,,,,,28.0,,27.155004604208422,3.0,,575.6355494953684,175.93684210526317,1.0
175.0,43.0,87809.97610992633,51.41875570550104,47.0,4.0,,,,,,,28.0,,27.155004604208422,3.0,,575.6355494953684,175.93684210526317,1.0
176.0,68.0,129056.7512,76.67289356,7.0,2.0,Male,High School,Divorced,,Platinum,South,15.0,Groceries,6.643417072,9.0,6.204961924,516.0185054,175.93684210526317,1.0
177.0,39.0,36206.14856,27.2395964,42.0,1.0,Female,,Married,Employed,Gold,South,3.0,Electronics,32.91298937,5.0,7.203067627,302.4056903,353.0,1.0
178.0,45.0,139709.4447,51.41875570550104,47.0,3.0,Female,Master's,Single,Unemployed,Silver,North,28.0,Fashion,18.24321983,11.0,1.961950376,450.6295008,83.0,1.0
179.0,19.0,133086.5271,9.13499508,47.0,3.0,Male,Bachelor's,Married,Retired,Silver,North,19.0,Groceries,8.890058893,3.0,8.38999475,628.6959463,191.0,0.0
180.0,43.0,87809.97610992633,51.41875570550104,47.0,4.0,,,,,,,28.0,,27.155004604208422,3.0,,575.6355494953684,175.93684210526317,1.0
181.0,62.0,96865.80665,30.24903297,45.0,1.0,Male,PhD,Divorced,Retired,Platinum,East,0.0,Groceries,19.13198014,10.0,1.651136589,373.3637394,351.0,4.0
182.0,23.0,71870.3515,77.15309164,19.0,4.0,Male,High School,Single,Employed,Silver,East,4.0,Fashion,25.68197973,2.0,8.075644023,360.7977504,323.0,0.0
183.0,45.0,27119.01305,51.41875570550104,11.0,1.0,Male,PhD,Married,Unemployed,Platinum,East,4.0,Groceries,15.65658174,14.0,4.392549745,807.1509595,260.0,0.0
184.0,45.0,63575.64141,38.81202433,13.0,4.0,,Bachelor's,Divorced,,Silver,West,28.0,Fashion,33.22926853,11.0,1.903307456,713.1316023,308.0,0.0
185.0,61.0,124370.9483,21.36303896,8.0,3.0,Female,,Married,Unemployed,Gold,North,26.0,Home,18.56697869,13.0,6.704011356,624.3787804,135.0,0.0
186.0,61.0,20602.16299,13.0172554,40.0,3.0,Male,Bachelor's,Married,Unemployed,Bronze,North,22.0,Groceries,48.56094326,3.0,8.921182181,723.0527345,277.0,2.0
187.0,37.0,63354.89232,61.88628384,4.0,4.0,Female,Bachelor's,Divorced,Employed,Platinum,East,13.0,Home,36.63263969,5.0,8.989781585,535.8698987,105.0,4.0
188.0,47.0,71761.93017,77.68874428,47.0,5.0,Male,Bachelor's,,,Bronze,East,7.0,Electronics,11.15250244,2.0,9.618971273,717.150661,6.0,3.0
189.0,28.0,89861.42838,51.41875570550104,31.0,4.0,Male,Master's,Single,Unemployed,,West,3.0,Groceries,23.75126779,1.0,8.809349138,504.4916452,301.0,1.0
190.0,45.0,87809.97610992633,53.49991119,28.0,5.0,Female,PhD,Married,Employed,,South,6.0,Electronics,22.34394949,6.0,1.019268274,434.2520149,29.0,0.0
191.0,43.0,87809.97610992633,51.41875570550104,47.0,4.0,,,,,,,28.0,,27.155004604208422,3.0,,575.6355494953684,175.93684210526317,1.0
192.0,56.0,65103.91625,96.88038898,43.0,3.0,Female,Master's,Divorced,Employed,Bronze,East,28.0,,42.88688035,4.0,8.366883219,530.8197607,356.0,2.0
193.0,43.0,87809.97610992633,51.41875570550104,47.0,4.0,,,,,,,28.0,,27.155004604208422,3.0,,575.6355494953684,175.93684210526317,1.0
194.0,18.0,78788.33232,29.98938163,49.0,4.0,Male,Master's,Single,Employed,Platinum,East,28.0,Fashion,7.770050492,14.0,6.413936557,492.2168503,66.0,0.0
195.0,44.0,49198.62698,98.01706261,47.0,1.0,Male,High School,,Retired,Gold,South,3.0,Home,34.49370636,2.0,6.456852526,806.9500813,22.0,4.0
196.0,69.0,78817.1371,60.58627737,38.0,4.0,Male,Master's,Single,Retired,Gold,East,29.0,Home,5.371938408,13.0,4.285227736,813.1294017,188.0,3.0
197.0,30.0,38311.41265,58.65984316,24.0,1.0,Male,PhD,Divorced,Unemployed,Platinum,South,28.0,Electronics,40.09822072,14.0,9.140265346,433.0191209,73.0,1.0
198.0,58.0,42930.30825,75.05924476,47.0,3.0,Male,Bachelor's,Married,Retired,Gold,South,8.0,Groceries,34.99862326,7.0,,739.0216499,4.0,0.0
199.0,20.0,84787.81046,81.36520902,31.0,4.0,Male,PhD,Single,Employed,Bronze,South,20.0,Fashion,18.89535463,5.0,5.183057853,538.1909778,81.0,1.0
200.0,56.0,74460.30844,65.99138213,41.0,1.0,Female,Master's,Married,Unemployed,Silver,North,12.0,Electronics,18.15988121,3.0,9.977623711,804.6386,24.0,1.0
201.0,23.0,138929.9671,13.68147889,46.0,2.0,Female,Bachelor's,Married,Employed,Silver,North,13.0,Fashion,40.92228484,11.0,5.441503277,547.5683499,263.0,4.0
202.0,43.0,87809.97610992633,51.41875570550104,47.0,4.0,,,,,,,28.0,,27.155004604208422,3.0,,575.6355494953684,175.93684210526317,1.0
203.0,44.0,95476.48554,92.88028039,49.0,3.0,Female,Master's,Divorced,Unemployed,Bronze,South,27.0,Fashion,20.85360595,14.0,5.617624806,556.832075,277.0,4.0
204.0,26.0,102194.3574,23.23694557,5.0,2.0,Female,,Married,Employed,Bronze,North,13.0,Fashion,18.45264776,8.0,8.32615062,425.2904156,175.93684210526317,2.0
205.0,54.0,21702.27936,37.84453536,20.0,4.0,Male,High School,Married,Retired,Bronze,East,21.0,Groceries,30.1921155,4.0,7.991742942,575.6355494953684,342.0,2.0
206.0,50.0,87809.97610992633,43.77561141,41.0,3.0,Male,High School,Married,Retired,Platinum,East,9.0,Electronics,5.376454699,14.0,8.097235886,533.9871568,223.0,1.0
207.0,68.0,43144.67569,44.50109398,11.0,3.0,Female,PhD,Divorced,Unemployed,Bronze,,15.0,Fashion,8.720016709,9.0,7.372214056,715.5220614,71.0,2.0
208.0,59.0,144939.1413,61.68101867,47.0,5.0,Male,Master's,Married,,Gold,East,4.0,Fashion,27.155004604208422,5.0,3.287960462,632.7893168,175.93684210526317,3.0
209.0,61.0,39326.15461,94.36450794,38.0,4.0,Female,High School,Married,Employed,Platinum,East,22.0,Home,13.3435318,13.0,,678.7461094,319.0,3.0
210.0,41.0,73901.13608,24.82857847,27.0,3.0,Male,,Single,Unemployed,Platinum,West,26.0,Home,27.155004604208422,14.0,9.040991188,455.2794929,93.0,3.0
211.0,32.0,31095.45685,13.02863625,34.0,4.0,Female,High School,Divorced,,Platinum,South,5.0,Fashion,49.65088617,14.0,2.74737427,564.7894403,18.0,2.0
212.0,49.0,149593.6527,20.5495785,15.0,5.0,Female,High School,Married,Employed,Bronze,East,25.0,Electronics,34.36760308,3.0,2.174100729,324.4173957,127.0,3.0
213.0,49.0,85285.35134,88.80556512,47.0,2.0,Female,PhD,Single,Retired,,West,1.0,Fashion,27.155004604208422,8.0,9.780444717,749.6428288,342.0,4.0
214.0,41.0,97400.05225,64.93527045,21.0,2.0,Female,PhD,Divorced,Retired,Bronze,South,12.0,Fashion,28.65107183,6.0,8.814915673,844.4406892,81.0,1.0
215.0,58.0,28719.94206,29.30477213,47.0,2.0,,Bachelor's,Divorced,Unemployed,Bronze,North,28.0,Groceries,27.34903456,11.0,9.039125325,523.7834844,253.0,1.0
216.0,69.0,117494.8612,81.77874696,5.0,4.0,Male,PhD,Divorced,Unemployed,Platinum,East,12.0,Electronics,11.48755171,4.0,8.977387462,306.0300092,220.0,4.0
217.0,66.0,47287.7271,86.27562964,6.0,3.0,Female,High School,Divorced,Retired,Silver,West,18.0,Groceries,46.4122566,1.0,5.875181416,393.3859518,342.0,3.0
218.0,66.0,136747.0576,84.80491953,38.0,3.0,Female,High School,Divorced,Employed,Silver,North,17.0,Electronics,27.155004604208422,3.0,6.81761563,658.8897828,175.93684210526317,0.0
219.0,43.0,87809.97610992633,51.41875570550104,47.0,4.0,,,,,,,28.0,,27.155004604208422,3.0,,575.6355494953684,175.93684210526317,1.0
220.0,29.0,44789.40369,25.971861,18.0,4.0,Male,High School,Married,Unemployed,Silver,South,18.0,Electronics,23.90325329,2.0,1.460857143,733.3255958,174.0,4.0
221.0,56.0,24751.45682,75.74915095,14.0,2.0,Female,High School,Married,Retired,Gold,South,0.0,,32.35809662,9.0,7.709527768,439.636206,337.0,1.0
222.0,19.0,81368.70286,46.59341023,10.0,2.0,Female,Bachelor's,Married,,,North,7.0,Groceries,9.71431414,11.0,5.5479883,719.9975536,181.0,2.0
223.0,43.0,93429.34732,84.35785674,46.0,3.0,Female,PhD,Married,Employed,Bronze,West,21.0,Groceries,25.44025207,3.0,6.829381673,678.3912118,352.0,3.0
224.0,66.0,28542.12313,73.12057704,13.0,3.0,Female,,Single,Unemployed,Silver,East,15.0,Home,15.74446523,3.0,5.523758245,477.5479737,114.0,4.0
225.0,54.0,120818.5902,77.8682972,31.0,4.0,Female,PhD,,Retired,Gold,East,28.0,Groceries,42.60041594,5.0,5.426301901,600.0184814,175.93684210526317,4.0
226.0,66.0,78927.54852,65.96002193,30.0,4.0,Male,Bachelor's,Divorced,Employed,Platinum,North,1.0,Home,40.27638132,11.0,2.546101985,381.0005947,0.0,0.0
227.0,34.0,88170.73501,18.56544818,3.0,2.0,Female,PhD,Married,Unemployed,Silver,North,7.0,Home,42.08809998,2.0,3.508423436,575.6355494953684,62.0,0.0
228.0,66.0,77299.1571,54.95766497,30.0,3.0,Male,High School,Married,Employed,Gold,North,5.0,Home,37.5624247,9.0,2.429674227,784.6585368,247.0,0.0
229.0,19.0,72099.19791,98.48230421,47.0,4.0,Male,PhD,Divorced,Employed,Gold,West,15.0,Fashion,42.47074506,13.0,2.760996661,531.6552589,230.0,1.0
230.0,19.0,92753.24307,93.80141858,29.0,3.0,Male,High School,Married,Employed,Platinum,East,22.0,Fashion,14.03729376,0.0,9.756796424,761.7616886,225.0,1.0
231.0,45.0,40181.23197,5.274199844,8.0,2.0,,High School,,Unemployed,Bronze,East,10.0,Fashion,25.34196995,0.0,2.378021012,624.6393509,18.0,1.0
232.0,40.0,43650.65696,51.41875570550104,44.0,3.0,Male,High School,Married,Retired,Platinum,East,16.0,Home,36.1331096,8.0,3.423433819,405.5321922,30.0,3.0
233.0,54.0,132032.1307,14.04114857,45.0,1.0,Male,Bachelor's,,Unemployed,Bronze,North,22.0,Home,33.68266241,8.0,6.31530692,619.6084346,332.0,4.0
234.0,49.0,142995.0101,72.87201109,43.0,5.0,Male,PhD,Married,Retired,Gold,East,18.0,Electronics,37.23595173,4.0,6.491607186,578.290831,120.0,1.0
235.0,50.0,68530.21112,81.96074766,44.0,1.0,Male,Bachelor's,Divorced,Employed,Bronze,South,10.0,Home,15.09162724,8.0,2.385767168,519.2527344,23.0,1.0
236.0,18.0,87809.97610992633,22.13762526,33.0,3.0,,PhD,,Retired,Gold,North,27.0,Fashion,9.429561907,10.0,8.143456832,365.7967417,324.0,1.0
237.0,36.0,103719.9406,51.0794166,17.0,3.0,Female,Bachelor's,Married,Employed,,East,7.0,Home,46.25629601,6.0,8.066825811,529.1897651,210.0,2.0
238.0,19.0,73135.44224,84.22959977,48.0,5.0,Male,Master's,Married,Employed,Silver,West,21.0,Home,30.2077353,8.0,3.135859338,340.0193069,160.0,3.0
239.0,61.0,23300.22624,73.54735293,11.0,2.0,Male,High School,Married,Unemployed,Bronze,North,3.0,Electronics,11.9221666,11.0,3.597996724,354.3229783,254.0,3.0
240.0,43.0,40299.83766,54.68148334,13.0,1.0,Female,,Divorced,Employed,Bronze,South,10.0,Home,40.70464618,6.0,9.441890789,528.7540931,58.0,1.0
241.0,49.0,113076.3898,59.44442136,11.0,1.0,Female,Bachelor's,,Unemployed,Bronze,South,7.0,Groceries,46.17184715,8.0,8.431043014,467.9598151,113.0,2.0
242.0,23.0,105660.1124,51.32769414,31.0,2.0,Female,Master's,Single,Retired,,West,8.0,Electronics,27.155004604208422,14.0,7.280173298,809.0493792,159.0,1.0
243.0,49.0,23522.47903,30.45729668,28.0,2.0,Male,High School,Single,Retired,Silver,West,25.0,Home,27.155004604208422,1.0,1.740098994,506.638193,219.0,3.0
244.0,21.0,48856.38105,56.93717729,44.0,4.0,Female,PhD,Single,Employed,Silver,North,1.0,Home,46.99512776,10.0,4.764376728,716.8219671,356.0,4.0
245.0,28.0,50039.72356,69.1996449,6.0,2.0,Male,Bachelor's,Divorced,Unemployed,Silver,North,15.0,Electronics,47.22627201,10.0,6.033716849,591.6361395,168.0,2.0
246.0,34.0,107346.0567,87.45896867,41.0,1.0,Male,High School,Single,Employed,,South,5.0,Home,46.13704077,7.0,2.686701592,687.2471178,11.0,2.0
247.0,55.0,22562.36991,63.99284404,16.0,4.0,Female,High School,Married,Unemployed,Bronze,West,20.0,Fashion,29.58894556,6.0,5.034039239,443.0637907,241.0,1.0
248.0,41.0,33534.11566,51.41875570550104,4.0,2.0,Male,Bachelor's,Married,Unemployed,Bronze,North,28.0,Groceries,21.02950928,5.0,6.409232897,818.0477351,138.0,4.0
249.0,22.0,123989.0911,16.84709186,35.0,2.0,Female,Bachelor's,Divorced,Unemployed,Bronze,South,25.0,Groceries,5.327276346,4.0,3.946390121,591.5486733,96.0,3.0
250.0,69.0,43210.80607,46.69418997,48.0,2.0,Male,PhD,Single,,Silver,West,26.0,,7.741050209,3.0,8.028503371,575.6355494953684,146.0,0.0
251.0,51.0,104856.994,1.923830363,26.0,5.0,Female,PhD,Married,Unemployed,Silver,South,18.0,Home,24.29775569,6.0,8.564046235,500.7751314,181.0,3.0
252.0,23.0,50963.76154,25.42120759,12.0,2.0,Male,High School,Divorced,Retired,Gold,East,27.0,Home,22.96967659,2.0,3.912485225,355.116242,56.0,3.0
253.0,43.0,32927.38106,72.9197098,11.0,5.0,Male,High School,Single,Unemployed,Platinum,West,7.0,Groceries,13.31212593,7.0,8.54791439,575.6355494953684,175.93684210526317,4.0
254.0,28.0,51612.38483,99.18918518,37.0,4.0,Female,Bachelor's,Married,Retired,Platinum,North,13.0,Home,22.79660126,1.0,1.932189095,304.2678066,353.0,2.0
255.0,65.0,569473.5057,10.81863186,25.0,1.0,Female,High School,Single,Retired,Silver,North,28.0,Groceries,12.85925295,0.0,8.539561888,561.4111371,198.0,3.0
256.0,33.0,131240.5409,40.74793727,18.0,5.0,Female,High School,Divorced,Retired,Gold,,15.0,Groceries,43.19560637,10.0,2.374753885,406.0410465,30.0,2.0
257.0,50.0,127928.5824,80.2070259,19.0,2.0,Female,Bachelor's,Single,Employed,Bronze,West,11.0,Fashion,18.4187695,1.0,1.746344373,645.0565274,179.0,4.0
258.0,26.0,71633.85885,21.19952783,23.0,1.0,Male,High School,Divorced,Unemployed,Silver,South,4.0,Groceries,31.93539576,8.0,6.77597864,838.6809302,1.0,4.0
259.0,23.0,106851.0678,55.95340998,38.0,4.0,Female,High School,Single,Employed,Platinum,North,23.0,Home,27.62793779,4.0,5.247436292,555.4215985,287.0,1.0
260.0,33.0,46647.9584,73.57405831,18.0,4.0,Female,Master's,Married,Unemployed,Platinum,East,25.0,Home,7.334693492,10.0,9.171015404,575.6355494953684,137.0,0.0
261.0,46.0,58109.20493,61.98255958,26.0,3.0,Male,PhD,Divorced,Unemployed,Platinum,East,23.0,Electronics,47.40051738,7.0,4.268702765,579.2813028,104.0,4.0
262.0,20.0,136523.6564,19.61444873,47.0,2.0,Female,Bachelor's,Divorced,Employed,Bronze,West,18.0,Home,28.72516902,2.0,3.584370371,572.7120171,217.0,4.0
263.0,37.0,21690.25006,51.41875570550104,47.0,3.0,Female,Master's,Divorced,Retired,Platinum,West,28.0,Electronics,19.62759395,6.0,5.506614155,811.7329212,221.0,2.0
264.0,43.0,31116.10901,78.59538666,47.0,4.0,Male,PhD,Single,Unemployed,Bronze,North,28.0,Groceries,12.11569563,14.0,5.103515672,789.4812278,330.0,4.0
265.0,36.0,47025.21317,55.8684249,47.0,2.0,Female,PhD,Single,Retired,Bronze,East,1.0,Home,20.23369856,1.0,4.099852416,732.1902559,104.0,3.0
266.0,43.0,23449.1865,1.517731741,34.0,2.0,Female,PhD,,Employed,Bronze,South,24.0,Fashion,5.923022136,7.0,7.243671688,462.9406643,126.0,1.0
267.0,43.0,43586.60656,76.33808524,17.0,1.0,Female,,Divorced,Retired,Silver,East,19.0,Fashion,21.36011699,13.0,7.836056505,599.7546286,264.0,1.0
268.0,36.0,95795.40293,4.495824139,43.0,4.0,,Master's,Divorced,Unemployed,Bronze,South,11.0,Fashion,28.91686673,6.0,8.676855721,423.1434783,199.0,3.0
269.0,37.0,74785.19158,74.82764449,43.0,4.0,Female,PhD,Single,Unemployed,Gold,South,28.0,Groceries,44.23398106,3.0,9.755709442,544.1541839,251.0,4.0
270.0,49.0,136047.3224,21.04557546,16.0,3.0,Female,High School,Single,Unemployed,Platinum,North,1.0,Groceries,27.155004604208422,4.0,3.399905729,575.6355494953684,14.0,0.0
271.0,24.0,126267.663,95.84927453,2.0,5.0,Male,High School,Married,Employed,Silver,East,9.0,Electronics,10.02120409,11.0,7.444841342,757.4020221,225.0,4.0
272.0,69.0,64436.25572,37.42613438,34.0,3.0,Female,Master's,Married,Unemployed,Platinum,South,0.0,Fashion,11.6485846,10.0,4.548324119,792.8156009,352.0,1.0
273.0,58.0,53725.04635,33.36623002,8.0,4.0,Male,Master's,Single,,Bronze,West,3.0,Electronics,24.26555155,3.0,7.093737748,528.0410343,104.0,0.0
274.0,50.0,69360.01306,15.73991698,13.0,2.0,Male,,Divorced,Retired,Silver,South,24.0,Electronics,13.80684882,0.0,5.283835213,309.7374448,232.0,2.0
275.0,57.0,96738.34253,31.25481733,47.0,2.0,Male,PhD,Married,Unemployed,,West,11.0,Home,6.253239991,4.0,9.943957925,773.9756119,318.0,2.0
276.0,56.0,54848.27331,87.78842542,47.0,2.0,Male,High School,Single,Unemployed,Bronze,West,8.0,,41.22566961,11.0,7.560119222,395.8532732,218.0,4.0
277.0,35.0,101139.358,99.63709943,30.0,2.0,Female,Master's,Single,Unemployed,Platinum,East,3.0,Fashion,5.878515681,3.0,9.572421704,642.0350801,276.0,4.0
278.0,57.0,73223.51478,37.46264352,32.0,3.0,Female,Master's,Divorced,Retired,,West,8.0,Groceries,27.155004604208422,9.0,8.514725945,313.7339952,260.0,0.0
279.0,18.0,91766.13351,45.41245246,36.0,5.0,Female,Bachelor's,Single,Unemployed,Bronze,South,27.0,Home,11.48467834,3.0,9.1261091,519.7285614,340.0,0.0
280.0,28.0,76696.44879,72.48502288,47.0,4.0,Male,PhD,Single,Employed,Gold,West,5.0,Groceries,48.86052849,12.0,8.329772775,842.2781662,335.0,4.0
281.0,45.0,58280.54874,88.73338227,30.0,2.0,Female,Bachelor's,Married,Retired,Bronze,East,0.0,Electronics,32.17432603,8.0,5.132432173,355.3814806,189.0,1.0
282.0,42.0,143298.9299,59.71138908,1.0,1.0,Female,High School,Single,Retired,Silver,North,9.0,Electronics,38.07423372,11.0,3.26609608,533.0312336,197.0,2.0
283.0,67.0,119268.7532,39.76104412,43.0,2.0,Female,Bachelor's,Single,Retired,Bronze,South,28.0,Electronics,9.971763259,3.0,4.332881579,468.9324726,352.0,0.0
284.0,40.0,38214.71285,51.41875570550104,39.0,3.0,Male,Bachelor's,Married,Retired,Silver,South,13.0,Electronics,43.79468331,3.0,1.182126094,797.7984679,276.0,1.0
285.0,48.0,132900.8369,69.8661965,17.0,4.0,Male,Bachelor's,Divorced,Retired,Bronze,East,21.0,Fashion,42.76365543,8.0,5.715938507,778.1370593,335.0,4.0
286.0,47.0,83366.05577,1.318608097,47.0,5.0,Female,PhD,Divorced,Employed,Bronze,East,24.0,Electronics,34.38467292,3.0,5.545520202,430.7343182,38.0,3.0
287.0,59.0,136291.7895,62.33934441,24.0,1.0,Male,High School,Married,Retired,Platinum,East,28.0,Home,27.60236891,4.0,5.727254183,344.6532829,161.0,0.0
288.0,43.0,87809.97610992633,36.19380803,22.0,4.0,Male,Bachelor's,Married,,Gold,East,17.0,Electronics,37.46701279,10.0,9.766281025,644.9261167,120.0,3.0
289.0,24.0,75277.75558,79.6255358,29.0,3.0,Female,PhD,Divorced,Retired,Gold,South,5.0,Groceries,5.26676969,7.0,9.203086031,485.0027915,261.0,1.0
290.0,33.0,22921.01008,10.20607334,22.0,4.0,Male,High School,Divorced,Retired,Gold,North,17.0,Home,31.65983399,0.0,2.455415005,669.6464148,215.0,2.0
291.0,43.0,54928.05672,59.23202443,44.0,3.0,Male,Master's,Divorced,Retired,,West,19.0,Groceries,43.13327607,0.0,4.319942694,317.6658658,175.93684210526317,1.0
292.0,65.0,90412.44791,48.6163161,9.0,4.0,Female,Bachelor's,Divorced,Retired,Bronze,West,15.0,Groceries,21.06049492,8.0,4.815605615,373.3695793,48.0,2.0
293.0,69.0,87809.97610992633,64.59022706,37.0,4.0,Male,High School,Divorced,,Bronze,North,14.0,Fashion,9.873021042,8.0,4.244796261,677.504728,91.0,1.0
294.0,66.0,53525.39911,7.420505854,10.0,1.0,Male,Bachelor's,Married,Employed,Silver,North,15.0,Fashion,23.93947624,3.0,8.186463672,416.8038604,128.0,0.0
295.0,19.0,38116.28963,58.41839496,36.0,4.0,Male,Master's,Single,Employed,Silver,North,7.0,Groceries,37.71970021,12.0,5.716339029,771.6732217,320.0,0.0
296.0,18.0,128540.9308,56.58697421,37.0,1.0,,High School,Divorced,Retired,Platinum,East,12.0,Groceries,9.828554467,1.0,6.148898353,332.2249882,27.0,3.0
297.0,65.0,147972.2835,56.50534935,28.0,4.0,Male,PhD,Divorced,Employed,Bronze,South,22.0,Electronics,14.27218521,12.0,8.677122031,418.5150905,355.0,1.0
298.0,29.0,88339.7237,60.74527899,28.0,3.0,Male,High School,,Unemployed,Gold,South,10.0,Home,11.63983311,8.0,8.253353381,849.2081367,147.0,1.0
299.0,22.0,42318.30716,67.97032579,42.0,3.0,Male,PhD,Single,Retired,Gold,South,28.0,Electronics,40.862649,13.0,2.189903705,538.1918564,327.0,3.0
300.0,54.0,55399.95245,80.69391097,43.0,5.0,Male,High School,Single,Unemployed,Platinum,East,28.0,Fashion,7.83016801,3.0,7.425231257,686.6311149,64.0,4.0
301.0,49.0,22390.78795,27.71225129,21.0,5.0,Female,PhD,Single,Unemployed,Gold,South,24.0,Fashion,35.8963926,3.0,4.91892516,400.4646769,217.0,1.0
302.0,26.0,138858.8449,51.41875570550104,24.0,4.0,Female,Master's,Single,Retired,Platinum,East,6.0,Electronics,21.49056143,3.0,3.651840128,635.4278042,50.0,1.0
303.0,58.0,35307.64078,50.32731254,42.0,4.0,Female,Master's,Single,Unemployed,Bronze,South,16.0,Home,27.155004604208422,3.0,1.450169388,699.3583376,304.0,1.0
304.0,52.0,94947.14182,8.628769634,40.0,4.0,Female,Master's,Married,Unemployed,Gold,North,17.0,Groceries,48.39725385,11.0,5.385246043,472.9621497,73.0,4.0
305.0,36.0,55627.17869,6.796541995,2.0,3.0,Male,High School,Single,Unemployed,Bronze,West,28.0,Electronics,10.15453848,8.0,4.198930127,755.8934116,198.0,0.0
306.0,65.0,92043.14033,34.08959355,8.0,4.0,Female,Master's,Single,Retired,Silver,West,22.0,Fashion,19.14732685,3.0,3.263617357,631.8796682,191.0,3.0
307.0,33.0,104684.6505,78.70480073,48.0,3.0,,Bachelor's,Married,Retired,Gold,East,18.0,Home,41.45564425,14.0,,514.0176553,188.0,4.0
308.0,20.0,127866.4345,71.06041254,27.0,5.0,Male,,Single,Unemployed,Silver,South,24.0,Fashion,16.97712737,2.0,7.925368486,606.7033163,11.0,2.0
309.0,37.0,46834.76533,79.0728815,22.0,5.0,Male,PhD,Divorced,Retired,Gold,West,12.0,Home,14.68042687,3.0,3.203105671,617.2184661,238.0,2.0
310.0,41.0,21429.45773,52.20963659,37.0,4.0,Male,PhD,Divorced,Retired,Bronze,North,14.0,Home,42.142009,0.0,1.44502693,391.044411,359.0,4.0
311.0,50.0,37795.13191,44.5797008,27.0,2.0,Male,PhD,Single,Unemployed,Platinum,,22.0,Home,49.41870638,13.0,8.638774305,521.5028034,80.0,4.0
312.0,41.0,137002.4234,15.59780014,29.0,2.0,Male,High School,Married,Retired,Bronze,North,29.0,Electronics,30.05962656,8.0,1.089637671,488.8868234,175.93684210526317,0.0
313.0,69.0,133605.7101,33.49108261,3.0,4.0,Female,Bachelor's,Divorced,Employed,Bronze,East,21.0,Electronics,17.51219368,13.0,9.434012445,520.4964974,289.0,2.0
314.0,43.0,87809.97610992633,51.41875570550104,47.0,4.0,,,,,,,28.0,,27.155004604208422,3.0,,575.6355494953684,175.93684210526317,1.0
